,Survived,TicketSuffix,Age Fare,Age TicketSuffix,Fare^2,Fare OrdinalFare,Fare TicketSuffix,Parch TicketSuffix,Pclass TicketSuffix,SibSp TicketSuffix,OrdinalEmbarked TicketSuffix,OrdinalTitle TicketSuffix,OrdinalFare TicketSuffix,HasCabin TicketSuffix,TicketSuffix^2,TicketSuffix Male,TicketSuffix FamilySize,TicketSuffix IsAlone,TicketSuffix OrdinalAge,TicketSuffix Embarked_C,TicketSuffix Embarked_Q,TicketSuffix Embarked_S,TicketSuffix Title_Master.,TicketSuffix Title_Miss.,TicketSuffix Title_Mr.,TicketSuffix Title_Mrs.,TicketSuffix Title_Rare.,TicketSuffix Floor_B,TicketSuffix Floor_C,TicketSuffix Floor_D,TicketSuffix Floor_E,TicketSuffix Floor_F,TicketSuffix Floor_G,TicketSuffix Floor_Missing,TicketSuffix Floor_T,TicketSuffix TicketPrefix_A/4,TicketSuffix TicketPrefix_A/4.,TicketSuffix TicketPrefix_A/5,TicketSuffix TicketPrefix_A4.,TicketSuffix TicketPrefix_C.A.,TicketSuffix TicketPrefix_C.A./SOTON,TicketSuffix TicketPrefix_F.C.C.,TicketSuffix TicketPrefix_Fa,TicketSuffix TicketPrefix_Missing,TicketSuffix TicketPrefix_PC,TicketSuffix TicketPrefix_S.O.C.,TicketSuffix TicketPrefix_SO/C,TicketSuffix TicketPrefix_SOTON/O.Q.,TicketSuffix TicketPrefix_SOTON/O2,TicketSuffix TicketPrefix_SOTON/OQ,TicketSuffix TicketPrefix_STON/O2.
312,0.0,0.08082082547511267,0.022749381479316624,0.047758499680438736,0.002575422454547514,0.038061465167318204,0.052947562050310884,0.01616427976055164,0.053880550316741785,0.020205349700689552,0.08082082547511267,0.0606156581966037,0.06061604910206866,0.0,0.006532005830478621,0.0,0.0269405878839529,0.0,0.04849283928165492,0.0,0.0,0.08082082547511267,0.0,0.0,0.0,0.0808208775954716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08082082547511267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08082132062123666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198,1.0,0.11942345784065285,0.011214839316541813,0.11671109471638869,0.0002288259041068936,0.0037817481416245646,0.02332065168661509,0.0,0.11942345784065286,0.0,0.35827037352195856,0.05971176742768794,0.029856076252017305,0.0,0.014261962282618192,0.0,0.0,0.11942345784065285,0.1194243050080692,0.0,0.939691480184706,0.0,0.0,0.11942353485537588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11942345784065285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11942418948453197,0.0,0.0,0.0,0.0,0.0,0.0,0.0
599,1.0,0.005637927370855672,0.09387588804364391,0.006278698112992398,0.012347298394638082,0.11111839809247648,0.008087306374287916,0.0,0.0018793091236185575,0.0014094918413114523,0.011275854741711343,0.007047413758357343,0.005637967365245809,0.04459367093772954,3.178622503904355e-05,0.005637927370855672,0.0009396654694194646,0.0,0.005637967365245808,0.05006356368967176,0.0,0.0,0.0,0.0,0.0,0.0,0.06975834925853078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9844603344406283,0.0,0.0,0.0,0.0,0.0,0.0
291,1.0,0.003858683262626813,0.05823655894524929,0.0016662753801163918,0.031603864896796896,0.17777475888549785,0.00885538967441503,0.0,0.0012862277542089377,0.0009646776588489648,0.007717366525253626,0.0028940143132832365,0.003858710635395859,0.0305205867950706,1.4889436521276307e-05,0.0,0.000643121342438818,0.0,0.0007717421270791718,0.03426426460819571,0.0,0.0,0.0,0.0,0.0,0.0038586857510443154,0.0,0.10519514767932489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038587069027226665,0.0,0.0,0.0,0.0,0.0,0.0,0.0
514,0.0,0.11260022758073425,0.0060541353973726,0.061419256557117864,0.00021406110485815575,0.0036577068025792792,0.021267017909422214,0.0,0.11260022758073425,0.0,0.11260022758073425,0.028150075048809942,0.028150256586361506,0.0,0.012678811251233147,0.11260022758073425,0.0,0.11260022758073425,0.04504041053817841,0.0,0.0,0.11260022758073425,0.0,0.0,0.11260022758073425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11260022758073425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11260091742231802,0.0,0.0,0.0,0.0,0.0,0.0,0.0
602,0.0,0.036692798575572894,0.059929139849655394,0.03502548619466887,0.006849099810484229,0.08275928836380983,0.03920089942615158,0.0,0.012230932858524298,0.0,0.036692798575572894,0.009173205559577147,0.03669305886734413,0.0,0.0013463614673075643,0.036692798575572894,0.0,0.036692798575572894,0.03669305886734413,0.0,0.0,0.036692798575572894,0.0,0.0,0.036692798575572894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036692798575572894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03669302337279423,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180,0.0,0.0007554854921312461,0.06553571818464674,0.00048077093602651047,0.018428757301321555,0.13575255909676825,0.0013239531014812417,0.0003021963405609592,0.0007554854921312462,0.0015109817028047961,0.0007554854921312461,0.0003777429896672863,0.0007554908514023981,0.0,5.707583288207913e-07,0.0,0.0012591571031454422,0.0,0.0004532945108414388,0.0,0.0,0.0007554854921312461,0.0,0.0007554859793345726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007554854921312461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
595,0.0,0.11149231116973853,0.029257858369996854,0.09122239374210422,0.0022219590569487243,0.03535324553041286,0.06784399156191964,0.022298620415020176,0.11149231116973854,0.027873275518775224,0.11149231116973853,0.027873095767440587,0.08361982655632567,0.0,0.012430535449969804,0.11149231116973853,0.03716453512811856,0.0,0.0891944816600807,0.0,0.0,0.11149231116973853,0.0,0.0,0.11149231116973853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11149231116973853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11149299422370892,0.0,0.0,0.0,0.0,0.0,0.0,0.0
267,1.0,0.11191471236252211,0.00654128849858309,0.06358888893546481,0.00023030458138525344,0.0037939473291781927,0.021924864534301158,0.0,0.11191471236252212,0.027978876566079655,0.11191471236252211,0.02797869613373682,0.027978876566079655,0.0,0.012524902843186062,0.11191471236252211,0.01865266858006955,0.0,0.044766202505727444,0.0,0.0,0.11191471236252211,0.0,0.0,0.11191471236252211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11191471236252211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11191539800431949,0.0,0.0,0.0,0.0,0.0,0.0,0.0
770,0.0,0.11149489071900744,0.007672868309591998,0.06081633621005408,0.00034383413686821473,0.009271382540756998,0.026688730093993116,0.0,0.11149489071900745,0.0,0.11149489071900744,0.027873740655173694,0.05574784082133432,0.0,0.012431110656443412,0.11149489071900744,0.0,0.11149489071900744,0.04459827265706745,0.0,0.0,0.11149489071900744,0.0,0.0,0.11149489071900744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11149489071900744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11149557378878135,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588,0.0,0.004827948900418757,0.005959934112406767,0.0024140118125838164,0.0002468843396609694,0.007856276784536194,0.0009792822513196259,0.0,0.004827948900418758,0.0,0.004827948900418757,0.001206988003475945,0.002413991574487432,0.0,2.3309090585054692e-05,0.004827948900418757,0.0,0.004827948900418757,0.0019311932595899453,0.0,0.0,0.004827948900418757,0.0,0.0,0.004827948900418757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004827948900418757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004827978478688601,0.0,0.0,0.0,0.0,0.0,0.0,0.0
396,0.0,0.11298651508375313,0.008193822414882111,0.07960536770299806,0.000235020471882336,0.0038325943553480847,0.022360314505854188,0.0,0.11298651508375314,0.0,0.11298651508375313,0.05649329397368536,0.028246829147178843,0.0,0.012765952590771174,0.0,0.0,0.11298651508375313,0.06779238995322921,0.0,0.0,0.11298651508375313,0.0,0.11298658794737072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11298651508375313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11298720729191455,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,1.0,0.004614491198416672,0.004955394116611498,0.001992652040180971,0.0002288259041068936,0.0037817481416245646,0.0009011038860791871,0.0,0.004614491198416673,0.0,0.013843473595250018,0.0023072470871227206,0.0011536309831860561,0.0,2.1293529020264943e-05,0.0,0.0,0.004614491198416672,0.0009229047865488449,0.0,0.03630943319632618,0.0,0.0,0.004614494174245441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004614491198416672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0046145194689449385,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,1.0,0.00307901449609956,0.0022480158029857256,0.0002799147410595176,0.0010625141543620653,0.024447171857469766,0.0012956197000407231,0.0006158072676091761,0.0030790144960995604,0.0007697590845114703,0.00307901449609956,0.0015395082408591195,0.0023092772535344107,0.024353729698849264,9.480330267191229e-06,0.0,0.0010263500792092042,0.0,0.0006158072676091761,0.0,0.0,0.00307901449609956,0.0,0.003079016481718239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027514450200833297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
742,1.0,0.005677587940865122,0.18542344419874215,0.0027097998212403315,0.2622688338033444,0.5121218935012878,0.03753493425714351,0.002271051286639936,0.0018925293136217076,0.00283881410829992,0.011355175881730245,0.00283879580113597,0.00567762821659984,0.04490736962376561,3.223500482625707e-05,0.0,0.003785102564606905,0.0,0.002271051286639936,0.05041574088920448,0.0,0.0,0.0,0.00567759160227194,0.0,0.0,0.0,0.15478199718706048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.991385620179044,0.0,0.0,0.0,0.0,0.0,0.0
726,1.0,0.010004459395798623,0.02120134664492526,0.006821327891025489,0.0016801202699045174,0.030741952635141623,0.005293735752475156,0.0,0.0066696395971990825,0.007503397774155636,0.010004459395798623,0.007503349385663824,0.007503397774155636,0.0,0.00010008920780218336,0.0,0.005002287764314166,0.0,0.006002718219324508,0.0,0.0,0.010004459395798623,0.0,0.0,0.0,0.010004465847551765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010004459395798623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010004520687789436,0.0,0.0,0.0,0.0,0.0,0.0,0.0
736,0.0,0.0021307076961174882,0.055527336450994724,0.002324444371877213,0.004501810353299643,0.06709553154495196,0.0018455079464962647,0.0012784336865728672,0.0021307076961174882,0.0005326807027386947,0.0021307076961174882,0.0015980318026385582,0.002130722810954779,0.0,4.539915286294294e-06,0.0,0.001420488286399502,0.0,0.0021307228109547784,0.0,0.0,0.0021307076961174882,0.0,0.0,0.0,0.0021307090701847445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021307076961174882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
469,1.0,0.0008596347938633812,0.00048607368344281434,1.4653092594735194e-05,0.0014129854097329388,0.028192273639683234,0.0004171394567418007,0.00017192817838999514,0.0008596347938633812,0.00042982044597498787,0.0017192695877267625,0.00042981767411565743,0.0006447306689624818,0.0,7.38971978820538e-07,0.0,0.0004298223862977911,0.0,0.00017192817838999514,0.007633369219140116,0.0,0.0,0.0,0.0008596353482313149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008596347938633812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008596400603876184,0.0,0.0,0.0,0.0,0.0,0.0,0.0
781,1.0,0.005634380490610924,0.03260969031576599,0.002176953428360514,0.01237802892725573,0.11125659048908397,0.008092270014762565,0.0,0.0018781268302036414,0.001408605114960041,0.005634380490610924,0.00422578809311534,0.005634420459840164,0.04456561658369379,3.1746243512977e-05,0.0,0.0009390743158499128,0.0,0.0011268840919680327,0.0,0.0,0.005634380490610924,0.0,0.0,0.0,0.005634384124153787,0.0,0.1536040787623066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005634415009457331,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,0.0,0.0036133036384219993,0.015035288329026163,0.004557760358450335,0.0002468843396609694,0.007856276784536194,0.00073290836227127,0.0,0.0036133036384219997,0.0,0.0036133036384219993,0.0009033264921492981,0.0018066646352572072,0.0,1.305596318343366e-05,0.0036133036384219993,0.0,0.0036133036384219993,0.003613329270514414,0.0,0.0,0.0036133036384219993,0.0,0.0,0.0036133036384219993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036133036384219993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
436,0.0,0.0021307076961174882,0.024293209697310192,0.0010169444126962807,0.004501810353299643,0.06709553154495196,0.0018455079464962647,0.0008522891243819115,0.0021307076961174882,0.0010653614054773894,0.0021307076961174882,0.0010653545350923722,0.002130722810954779,0.0,4.539915286294294e-06,0.0,0.001420488286399502,0.0,0.0008522891243819115,0.0,0.0,0.0021307076961174882,0.0,0.0021307090701847445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021307076961174882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,0.0,0.9999925837958519,0.005600689072034422,0.47727657467138307,0.00023927665221433537,0.007734284908999916,0.1996849749824473,0.0,0.9999925837958519,0.0,0.9999925837958519,0.24999830716970062,0.49999983877702703,0.0,0.999985167646704,0.9999925837958519,0.0,0.9999925837958519,0.3999998710216216,0.0,0.0,0.9999925837958519,0.0,0.0,0.9999925837958519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999925837958519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
579,1.0,0.9999900042465829,0.008534383347861977,0.7272767139105726,0.00023927665221433537,0.007734284908999916,0.199684459881396,0.0,0.999990004246583,0.0,0.9999900042465829,0.24999766228196751,0.4999985489932432,0.0,0.9999800085930811,0.9999900042465829,0.0,0.9999900042465829,0.799997678389189,0.0,0.0,0.9999900042465829,0.0,0.0,0.9999900042465829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999900042465829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999974204316006
507,1.0,0.035928929548317695,0.024124103718118524,0.02204763891520184,0.002685535098767277,0.038866611545857625,0.024035775656989007,0.0,0.011976309849439233,0.0,0.035928929548317695,0.008982238179610908,0.026946888316009925,0.0,0.0012908879784879767,0.035928929548317695,0.0,0.035928929548317695,0.021557510652807938,0.0,0.0,0.035928929548317695,0.0,0.0,0.035928929548317695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035928929548317695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03592914966572061,0.0,0.0,0.0,0.0,0.0,0.0,0.0
533,1.0,0.000860279681180608,0.02407751460018958,0.0006256676335924541,0.0019044928224222267,0.03273037140963271,0.0004846495153605695,0.0003441143135367645,0.0008602796811806082,0.0,0.001720559362361216,0.0006452101769733162,0.0006452143378814334,0.0,7.400811298522088e-07,0.0,0.0002867632224662432,0.0,0.000688228627073529,0.0076390956776691025,0.0,0.0,0.0,0.0,0.0,0.0008602802359644216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000860279681180608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008602849516557261,0.0,0.0,0.0,0.0,0.0,0.0,0.0
443,1.0,0.07430198202892513,0.01224966695040126,0.04728381129847756,0.0006438556136368785,0.012687155055772734,0.02433845967800116,0.0,0.049534654685950086,0.0,0.07430198202892513,0.037151014972680946,0.037151254556564275,0.0,0.005520784533426713,0.0,0.0,0.07430198202892513,0.044581505467877126,0.0,0.0,0.07430198202892513,0.0,0.07430202994536189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07430198202892513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07430243723756956,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245,0.0,0.00642565722884826,0.13326560748238733,0.006425756682183971,0.030859351896205423,0.17566830077223786,0.014571672516839008,0.0,0.0021418857429494204,0.00321285140562249,0.01927697168654478,0.008032076715844732,0.00642570281124498,0.05082428792948666,4.1289070822649907e-05,0.00642565722884826,0.002141910606187142,0.0,0.006425702811244979,0.0,0.05056071446694069,0.0,0.0,0.0,0.0,0.0,0.07950496906056628,0.0,0.17510961925432547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006425696595425529,0.0,0.0,0.0,0.0,0.0,0.0,0.0
559,1.0,0.11142749999435723,0.021080196092668542,0.09116936559605997,0.0011534539975426113,0.025471903611974486,0.0488529701708429,0.0,0.11142749999435723,0.027857072609990343,0.11142749999435723,0.08357067888943884,0.08357121782997104,0.0,0.012416087754992483,0.0,0.01857146557610656,0.0,0.08914263235196909,0.0,0.0,0.11142749999435723,0.0,0.0,0.0,0.11142757185258512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11142749999435723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11142818265126408,0.0,0.0,0.0,0.0,0.0,0.0,0.0
391,1.0,0.11286624359909031,0.0055093819391502765,0.053868813643118935,0.00023153847024541554,0.0038040970532228105,0.02217042906635408,0.0,0.11286624359909032,0.0,0.11286624359909031,0.028216579096286578,0.02821676106271735,0.0,0.012738788944169199,0.11286624359909031,0.0,0.11286624359909031,0.04514681770034776,0.0,0.0,0.11286624359909031,0.0,0.0,0.11286624359909031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11286624359909031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11286693507041246,0.0,0.0,0.0,0.0,0.0,0.0,0.0
641,1.0,0.0056353478215867645,0.05597155514260267,0.003073873659753182,0.018296509739260194,0.13526459159462315,0.009840185811126676,0.0,0.0018784492738622548,0.0,0.011270695643173529,0.0028176757278767233,0.005635387797678067,0.04457326777115809,3.1757145070262695e-05,0.0,0.0,0.0056353478215867645,0.0022541551190712267,0.050040657855555816,0.0,0.0,0.0,0.0056353514557534465,0.0,0.0,0.0,0.1536304500703235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9840099093519509,0.0,0.0,0.0,0.0,0.0,0.0
634,0.0,0.11191632458081517,0.008450251019905923,0.02289232979379497,0.002965583717225341,0.040842879929545294,0.07867685306416256,0.04476684739761938,0.11191632458081519,0.08393783887053635,0.11191632458081517,0.05595819837714002,0.08393783887053635,0.0,0.012525263707678378,0.0,0.09326468643118763,0.0,0.02238342369880969,0.0,0.0,0.11191632458081517,0.0,0.11191639675428004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11191632458081517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11191701023248976,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307,1.0,0.005725954489657136,0.06230167149801608,0.0022123348392369237,0.045181177111234365,0.2125586439344078,0.01571176988510502,0.0,0.0019086514965523788,0.00143149877712375,0.011451908979314272,0.00429446863669121,0.005725995108495,0.04528992899698033,3.278655481762471e-05,0.0,0.0009543368261910696,0.0,0.001145199021699,0.05084522527887853,0.0,0.0,0.0,0.0,0.0,0.005725958182254947,0.0,0.0,0.1560415806261698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998310905917459,0.0,0.0,0.0,0.0,0.0,0.0
635,1.0,0.07663453945533462,0.01224966695040126,0.048768188998526966,0.0006438556136368785,0.012687155055772734,0.02510251540463291,0.0,0.05108969297022308,0.0,0.07663453945533462,0.03831729443800452,0.038317541543129566,0.0,0.005872852637531239,0.0,0.0,0.07663453945533462,0.045981049851755475,0.0,0.0,0.07663453945533462,0.0,0.07663458887600905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07663453945533462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07663500895431526,0.0,0.0,0.0,0.0,0.0,0.0,0.0
522,0.0,0.0008460921602016175,0.007051130405996768,0.0005576602821150134,0.00019887376000948863,0.003525565202998384,0.00015402983866544037,0.0,0.0008460921602016176,0.0,0.001692184320403235,0.00021152317645901822,0.00021152454055483276,0.0,7.158719435546397e-07,0.0008460921602016175,0.0,0.0008460921602016175,0.0005076588973315986,0.0075131135900313815,0.0,0.0,0.0,0.0,0.0008460921602016175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008460921602016175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008460973437573559,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,1.0,0.10670402283932923,0.004053091725748425,0.03637693443906643,0.00024561016326924134,0.007835977336446956,0.02158750281044013,0.0,0.10670402283932923,0.0,0.3201120685179877,0.05335204582572232,0.053352389888740026,0.0,0.011385748490096093,0.0,0.0,0.10670402283932923,0.02134095595549601,0.0,0.839607753590095,0.0,0.0,0.10670409165144464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10670402283932923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10670467655800894,0.0,0.0,0.0,0.0,0.0,0.0,0.0
538,0.0,0.11753006867727485,0.0190307325836591,0.10417599141747225,0.0008010097205157024,0.021226586343312072,0.042940424188813275,0.0,0.11753006867727485,0.0,0.11753006867727485,0.029382536117743604,0.08814817681001001,0.0,0.013813317043284944,0.11753006867727485,0.0,0.11753006867727485,0.09402472193067735,0.0,0.0,0.11753006867727485,0.0,0.0,0.11753006867727485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11753006867727485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11753078872136764,0.0,0.0,0.0,0.0,0.0,0.0,0.0
387,1.0,0.00897973344872517,0.015749571793373048,0.007347168354162588,0.0006438556136368785,0.012687155055772734,0.002941413869362396,0.0,0.005986488965816781,0.0,0.00897973344872517,0.004489869619822559,0.004489898574627696,0.0,8.063561281015364e-05,0.0,0.0,0.00897973344872517,0.007183837719404313,0.0,0.0,0.00897973344872517,0.0,0.008979739239645118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00897973344872517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008979788462766236,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210,0.0,0.9999980653380482,0.00569407595606564,0.5454619324599645,0.00018935641205199382,0.003440170890122991,0.17763871173298154,0.0,0.9999980653380484,0.0,0.9999980653380482,0.24999967755613348,0.2500012897837839,0.0,0.9999961306798396,0.9999980653380482,0.0,0.9999980653380482,0.40000206365405416,0.0,0.0,0.9999980653380482,0.0,0.0,0.9999980653380482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999980653380482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999987102245339,0.0,0.0,0.0
28,1.0,0.10671563081103931,0.00556832168282317,0.050933248468757325,0.0002365189982006192,0.0038447935429017123,0.021186513713442004,0.0,0.10671563081103931,0.0,0.3201468924331179,0.05335784981532028,0.026679096957883723,0.0,0.011388225859398042,0.0,0.0,0.10671563081103931,0.042686555132613956,0.0,0.839699091693307,0.0,0.0,0.10671569963064056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10671563081103931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10671628460083488,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842,1.0,0.03669344346289012,0.03129722599965157,0.025018644127467002,0.0036612144657102975,0.04538097769949478,0.02866153868437966,0.0,0.012231147820963373,0.0,0.07338688692578024,0.01834673356302085,0.027520277819427046,0.0,0.0013464087931643139,0.0,0.0,0.03669344346289012,0.022016222255541635,0.3258297638408503,0.0,0.0,0.0,0.0366934671260417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03669344346289012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03669366826406234,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,0.0,0.11261441510171323,0.004782902652542881,0.046070246493524834,0.00023751665056905133,0.0038528938034373215,0.022404717012691155,0.0,0.11261441510171324,0.0,0.22522883020342646,0.028153621931342028,0.02815380349176715,0.0,0.01268200648870098,0.11261441510171323,0.0,0.11261441510171323,0.02252304279341372,0.9999914103122066,0.0,0.0,0.0,0.0,0.11261441510171323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11261441510171323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11261510503021639,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,1.0,0.036620571196043485,0.10230491079455997,0.031627346447828,0.024382697794532678,0.15614960068643363,0.07381836795050804,0.0,0.01220685706534783,0.0,0.036620571196043485,0.018310297406100316,0.036620830975447355,0.28965355423161676,0.00134106623472449,0.0,0.0,0.036620571196043485,0.029296664780357883,0.0,0.0,0.036620571196043485,0.0,0.03662059481220063,0.0,0.0,0.0,0.9983473980309423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036620795550766166,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,1.0,0.036620571196043485,0.10230491079455997,0.031627346447828,0.024382697794532678,0.15614960068643363,0.07381836795050804,0.0,0.01220685706534783,0.0,0.036620571196043485,0.018310297406100316,0.036620830975447355,0.28965355423161676,0.00134106623472449,0.0,0.0,0.036620571196043485,0.029296664780357883,0.0,0.0,0.036620571196043485,0.0,0.03662059481220063,0.0,0.0,0.0,0.9983473980309423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036620795550766166,0.0,0.0,0.0,0.0,0.0,0.0,0.0
