PassengerId|Dataset|Survived|PclassxAge|AgexFare|male|AgexEmbarked|Age|PclassxFare|FarexEmbarked|Fare|Priv|AgexFamSize|AgexSibSp|SibSpxEmbarked|FarexFamSize|SibSpxFare|PclassxEmbarked|SibSpxFamSize|Pclass|Embarked|FamSize|SibSp
357|train|1.0|0.27372902579514147|0.05904406775955772|0|0.1011715600246644|22.0|0.10735285047192314|0.05367642523596156|55.0|0|0.05365853658536585|0.0|0.0|0.04182509505703422|0.0|0.25|0.0|3|1|1|0
358|train|0.0|0.31546873695634026|0.024105594605968193|0|0.1770620879381492|38.0|0.016916206741030313|0.012687155055772734|13.0|0|0.0|0.0|0.0|0.0|0.0|0.125|0.0|2|1|0|0
361|train|0.0|0.1652057767760247|0.05445717323939373|1|0.1865484039273348|40.0|0.01815239107979791|0.027228586619696866|27.9|0|0.4878048780487805|0.37735849056603776|0.08333333333333333|0.10608365019011406|0.035361216730038024|0.0|0.0625|1|1|5|1
362|train|0.0|0.24033725686618246|0.03922786364704568|1|0.2719252478300052|29.0|0.036071598755904086|0.05410739813385612|27.7208|0|0.07073170731707316|0.27358490566037735|0.16666666666666666|0.02108045627376426|0.0351340937896071|0.375|0.0125|2|2|1|1
363|train|0.0|0.18607563235662408|0.031739309412776|0|0.42370630365697476|45.0|0.009404239826007705|0.028212719478023115|14.4542|0|0.10975609756097561|0.0|0.0|0.010991787072243346|0.0|0.125|0.0|1|2|1|0
364|train|0.0|0.14433592119542532|0.012040598115430469|1|0.1628326139543708|35.0|0.0045868945201639885|0.006880341780245982|7.05|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1|1|0|0
366|train|0.0|0.12346606561482593|0.010613293171656036|1|0.13911682398140682|30.0|0.004717019187402683|0.0070755287811040245|7.25|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1|1|0|0
367|train|1.0|0.7495617330328074|0.22031732721851496|0|0.5660010434947588|60.0|0.14687821814567664|0.14687821814567664|75.25|0|0.14634146341463414|0.5660377358490566|0.16666666666666666|0.05722433460076046|0.09537389100126743|0.625|0.0125|3|2|1|1
370|train|1.0|0.29877285249186075|0.08115875495677387|0|0.2244936678840772|24.0|0.13526459159462315|0.13526459159462315|69.3|0|0.0|0.0|0.0|0.0|0.0|0.625|0.0|3|2|0|0
371|train|1.0|0.31129476584022037|0.06763436965919568|1|0.2339799838732628|25.0|0.1082149914547131|0.1082149914547131|55.4417|0|0.06097560975609756|0.2358490566037736|0.16666666666666666|0.04216098859315589|0.07026831432192648|0.625|0.0125|3|2|1|1
372|train|0.0|0.07337841222138741|0.005705530740781513|1|0.08219892804629321|18.0|0.004226319067245565|0.006339478600868348|6.4958|0|0.04390243902439024|0.16981132075471697|0.08333333333333333|0.0049397718631178705|0.008232953105196452|0.0|0.0125|1|1|1|1
373|train|0.0|0.07755238333750729|0.007463462945309383|1|0.086942086040886|19.0|0.005237517856357463|0.007856276784536194|8.05|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1|1|0|0
374|train|0.0|0.27372902579514147|0.14560621373913488|1|0.205521035905706|22.0|0.26473857043479077|0.2647385704347907|135.6333|0|0.0|0.0|0.0|0.0|0.0|0.625|0.0|3|2|0|0
375|train|0.0|0.01076884547958928|0.0030851745323124268|0|0.011051558127401223|3.0|0.013711886810277454|0.02056783021541618|21.075|0|0.02926829268292683|0.08490566037735849|0.25|0.064106463878327|0.08013307984790874|0.0|0.15|1|1|4|3
377|train|1.0|0.09007429668586692|0.007783081659214427|0|0.1011715600246644|22.0|0.004717019187402683|0.0070755287811040245|7.25|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1|1|0|0
378|train|0.0|0.3363385925369396|0.27865384209996225|1|0.252952615851634|27.0|0.41282050681475896|0.41282050681475896|211.5|0|0.13170731707317074|0.0|0.0|0.32167300380228137|0.0|0.625|0.0|3|2|2|0
379|train|0.0|0.08172635445362716|0.003915939204714469|1|0.1865484039273348|20.0|0.002610626136476313|0.007831878409428937|4.0125|0|0.0|0.0|0.0|0.0|0.0|0.125|0.0|1|2|0|0
380|train|0.0|0.07755238333750729|0.0072084999254385645|1|0.086942086040886|19.0|0.005058596438904257|0.0075878946583563854|7.775|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1|1|0|0
381|train|1.0|0.5241672927623341|0.46630418488737324|0|0.395247355689418|42.0|0.44409922370226024|0.4440992237022602|227.525|0|0.0|0.0|0.0|0.0|0.0|0.625|0.0|3|2|0|0
382|train|1.0|0.0024209032473495283|0.0007681438028517601|0|0.006308400132808424|1.0|0.010241917371356803|0.030725752114070404|15.7417|0|0.004878048780487805|0.0|0.0|0.023941749049429657|0.0|0.125|0.0|1|2|2|0
383|train|0.0|0.13181400784706568|0.012374855854399866|1|0.1486031399705924|32.0|0.005156189939333278|0.007734284908999916|7.925|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1|1|0|0
384|train|1.0|0.4365138993238166|0.08881008539040913|0|0.1628326139543708|35.0|0.10149724044618187|0.050748620223090936|52.0|0|0.08536585365853659|0.330188679245283|0.08333333333333333|0.03954372623574144|0.06590621039290241|0.25|0.0125|3|1|1|1
386|train|0.0|0.14850989231154518|0.0645581005337974|1|0.08219892804629321|18.0|0.09564163042044062|0.07173122281533045|73.5|0|0.0|0.0|0.0|0.0|0.0|0.125|0.0|2|1|0|0
387|train|0.0|0.0024209032473495283|0.002288567585060543|1|0.0015652421382156237|1.0|0.030514234467473908|0.04577135170121086|46.9|1|0.01707317073170732|0.04716981132075472|0.4166666666666667|0.2496577946768061|0.29721166032953106|0.0|0.4375|1|1|7|5
388|train|1.0|0.29877285249186075|0.02283687910039092|0|0.16757577194896361|36.0|0.016916206741030313|0.012687155055772734|13.0|0|0.0|0.0|0.0|0.0|0.0|0.125|0.0|2|1|0|0
390|train|1.0|0.14016195007930543|0.009954537043760144|0|0.158089455959778|17.0|0.015614960068643366|0.023422440102965045|12.0|0|0.0|0.0|0.0|0.0|0.0|0.375|0.0|2|2|0|0
391|train|1.0|0.4490358126721763|0.2108019609266854|1|0.16757577194896361|36.0|0.23422440102965048|0.11711220051482522|120.0|0|0.2634146341463415|0.33962264150943394|0.08333333333333333|0.2737642585551331|0.1520912547528517|0.25|0.0375|3|1|3|1
392|train|1.0|0.08590032556974704|0.007988603811767902|1|0.09642840203007161|21.0|0.005072129404297081|0.007608194106445621|7.7958|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1|1|0|0
393|train|0.0|0.11511812338258617|0.010827998872599883|1|0.1296305079922212|28.0|0.005156189939333278|0.007734284908999916|7.925|0|0.13658536585365855|0.5283018867924528|0.16666666666666666|0.012053231939163498|0.02008871989860583|0.0|0.05|1|1|2|2
394|train|1.0|0.2862509391435011|0.1271313932526196|0|0.2150073518948916|23.0|0.2210980752219472|0.22109807522194713|113.275|0|0.05609756097560976|0.2169811320754717|0.16666666666666666|0.08614068441064639|0.14356780735107733|0.625|0.0125|3|2|1|1
395|train|1.0|0.09842223891810667|0.01955773748597581|0|0.11065787601385|24.0|0.010865409714431009|0.01629811457164651|16.7|0|0.11707317073170732|0.0|0.0|0.025399239543726235|0.0|0.0|0.0|1|1|2|0
396|train|0.0|0.09007429668586692|0.008369013517090183|1|0.1011715600246644|22.0|0.005072129404297081|0.007608194106445621|7.7958|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1|1|0|0
397|train|0.0|0.12764003673094582|0.011881042501579063|0|0.1438599819759996|31.0|0.00511012580713078|0.007665188710696169|7.8542|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1|1|0|0
398|train|0.0|0.3822522748142583|0.05836091325655457|1|0.2150073518948916|46.0|0.033832413482060626|0.025374310111545468|26.0|0|0.0|0.0|0.0|0.0|0.0|0.125|0.0|2|1|0|0
399|train|0.0|0.19024960347274394|0.011784415176804288|1|0.10591471801925721|23.0|0.013663090060062945|0.010247317545047208|10.5|1|0.0|0.0|0.0|0.0|0.0|0.125|0.0|2|1|0|0
400|train|1.0|0.2319893146339427|0.01728380892597962|0|0.1296305079922212|28.0|0.01646077040569488|0.01234557780427116|12.65|0|0.0|0.0|0.0|0.0|0.0|0.125|0.0|2|1|0|0
401|train|1.0|0.16103180565990483|0.015081855572549836|1|0.181805245932742|39.0|0.005156189939333278|0.007734284908999916|7.925|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1|1|0|0
402|train|0.0|0.10677018115034642|0.01021315981989705|1|0.12014419200303561|26.0|0.005237517856357463|0.007856276784536194|8.05|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1|1|0|0
403|train|0.0|0.08590032556974704|0.010067989488008881|0|0.09642840203007161|21.0|0.0063923742781008775|0.009588561417151316|9.825|0|0.05121951219512195|0.19811320754716982|0.08333333333333333|0.007471482889733839|0.012452471482889733|0.0|0.0125|1|1|1|1
404|train|0.0|0.11511812338258617|0.021655997745199766|1|0.1296305079922212|28.0|0.010312379878666556|0.015468569817999833|15.85|0|0.06829268292682927|0.2641509433962264|0.08333333333333333|0.012053231939163498|0.02008871989860583|0.0|0.0125|1|1|1|1
405|train|0.0|0.08172635445362716|0.008454036974663947|0|0.09168524403547881|20.0|0.005636024649775965|0.008454036974663947|8.6625|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1|1|0|0
406|train|0.0|0.28207696802738125|0.0348408796531605|1|0.158089455959778|34.0|0.02732618012012589|0.020494635090094415|21.0|0|0.08292682926829269|0.32075471698113206|0.08333333333333333|0.01596958174904943|0.026615969581749048|0.125|0.0125|2|1|1|1
407|train|0.0|0.21111945905334334|0.01928691552228528|1|0.2387231418678556|51.0|0.00504233085549942|0.007563496283249129|7.75|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1|1|0|0
408|train|1.0|0.02329075882794891|0.002744817199566216|1|0.011051558127401223|3.0|0.024398375107255257|0.01829878133044144|18.75|1|0.014634146341463415|0.02830188679245283|0.08333333333333333|0.028517110266159697|0.02376425855513308|0.125|0.025|2|1|2|1
409|train|0.0|0.08590032556974704|0.007967289391274205|1|0.09642840203007161|21.0|0.005058596438904257|0.0075878946583563854|7.775|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1|1|0|0
413|train|1.0|0.4114700726270974|0.1449263481370962|0|0.46639472560830997|33.0|0.17566830077223786|0.26350245115835674|90.0|0|0.08048780487804878|0.3113207547169811|0.25|0.06844106463878327|0.11406844106463879|1.0|0.0125|3|3|1|1
415|train|1.0|0.1819016612405042|0.017015426799799813|1|0.205521035905706|44.0|0.005156189939333278|0.007734284908999916|7.925|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1|1|0|0
417|train|1.0|0.28207696802738125|0.05392040898703412|0|0.158089455959778|34.0|0.04229051685257578|0.031717887639431834|32.5|0|0.16585365853658537|0.32075471698113206|0.08333333333333333|0.049429657794676805|0.041191381495564006|0.125|0.025|2|1|2|1
418|train|1.0|0.14850989231154518|0.01141843955019546|0|0.08219892804629321|18.0|0.016916206741030313|0.012687155055772734|13.0|0|0.08780487804878048|0.0|0.0|0.01977186311787072|0.0|0.125|0.0|2|1|2|0
419|train|0.0|0.2486851990984222|0.0190307325836591|1|0.13911682398140682|30.0|0.016916206741030313|0.012687155055772734|13.0|0|0.0|0.0|0.0|0.0|0.0|0.125|0.0|2|1|0|0
420|train|0.0|0.03998664329242842|0.011784415176804288|0|0.04425366408955082|10.0|0.015712553569072384|0.023568830353608575|24.15|0|0.04878048780487805|0.0|0.0|0.03673003802281369|0.0|0.0|0.0|1|1|2|0
422|train|0.0|0.08590032556974704|0.007924558077111355|1|0.2956410378029692|21.0|0.0050314654457849885|0.02264159450603245|7.7333|0|0.0|0.0|0.0|0.0|0.0|0.25|0.0|1|3|0|0
423|train|0.0|0.11929209449870605|0.011143957830238837|1|0.134373665986814|29.0|0.005123658772523604|0.007685488158785406|7.875|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1|1|0|0
424|train|0.0|0.11511812338258617|0.019674849686490636|0|0.1296305079922212|28.0|0.00936897604118602|0.014053464061779028|14.4|0|0.13658536585365855|0.2641509433962264|0.08333333333333333|0.021901140684410646|0.018250950570342206|0.0|0.025|1|1|2|1
425|train|0.0|0.07337841222138741|0.017753477646794285|1|0.08219892804629321|18.0|0.013150724182810583|0.019726086274215873|20.2125|0|0.08780487804878048|0.16981132075471697|0.08333333333333333|0.03074144486692015|0.025617870722433458|0.0|0.025|1|1|2|1
427|train|1.0|0.2319893146339427|0.035524034156163654|0|0.1296305079922212|28.0|0.033832413482060626|0.025374310111545468|26.0|0|0.06829268292682927|0.2641509433962264|0.08333333333333333|0.01977186311787072|0.032953105196451206|0.125|0.0125|2|1|1|1
428|train|1.0|0.15685783454378494|0.024105594605968193|0|0.086942086040886|19.0|0.033832413482060626|0.025374310111545468|26.0|0|0.0|0.0|0.0|0.0|0.0|0.125|0.0|2|1|0|0
430|train|1.0|0.13181400784706568|0.012570042855257908|1|0.1486031399705924|32.0|0.005237517856357463|0.007856276784536194|8.05|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1|1|0|0
431|train|1.0|0.34886050588529927|0.03627550410946711|1|0.1296305079922212|28.0|0.05182214872781017|0.025911074363905082|26.55|0|0.0|0.0|0.0|0.0|0.0|0.25|0.0|3|1|0|0
433|train|1.0|0.34886050588529927|0.05328605123424548|0|0.1960347199165204|42.0|0.033832413482060626|0.025374310111545468|26.0|0|0.1024390243902439|0.39622641509433965|0.08333333333333333|0.01977186311787072|0.032953105196451206|0.125|0.0125|2|1|1|1
434|train|0.0|0.06920444110526754|0.005910506369732586|1|0.07745577005170041|17.0|0.004635691270378499|0.006953536905567748|7.125|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1|1|0|0
435|train|0.0|0.6243425995492111|0.13638691684955687|1|0.2339799838732628|50.0|0.10910953347964551|0.05455476673982275|55.9|0|0.12195121951219512|0.4716981132075472|0.08333333333333333|0.04250950570342205|0.07084917617237009|0.25|0.0125|3|1|1|1
436|train|1.0|0.17355371900826444|0.08197854036037766|0|0.06322629606792202|14.0|0.23422440102965048|0.11711220051482522|120.0|0|0.1024390243902439|0.1320754716981132|0.08333333333333333|0.2737642585551331|0.1520912547528517|0.25|0.0375|3|1|3|1
437|train|0.0|0.08590032556974704|0.03522515406109977|0|0.09642840203007161|21.0|0.022365177181650653|0.03354776577247598|34.375|0|0.2048780487804878|0.39622641509433965|0.16666666666666666|0.10456273764258556|0.08713561470215463|0.0|0.1|1|1|4|2
438|train|1.0|0.1985975457049837|0.02195853759652973|0|0.11065787601385|24.0|0.024398375107255257|0.01829878133044144|18.75|0|0.2926829268292683|0.4528301886792453|0.16666666666666666|0.07129277566539924|0.04752851711026616|0.125|0.125|2|1|5|2
439|train|0.0|0.799649386426246|0.8213468996106409|1|0.300384195797562|64.0|0.5133418122566507|0.25667090612832527|263.0|0|0.7804878048780488|0.6037735849056604|0.08333333333333333|1.0|0.3333333333333333|0.25|0.0625|3|1|5|1
440|train|0.0|0.25703314133066196|0.01588334219482317|1|0.1438599819759996|31.0|0.013663090060062945|0.010247317545047208|10.5|0|0.0|0.0|0.0|0.0|0.0|0.125|0.0|2|1|0|0
441|train|1.0|0.3739043325820185|0.05764116119089054|0|0.2102641939002988|45.0|0.03415772515015736|0.02561829386261802|26.25|0|0.21951219512195122|0.42452830188679247|0.08333333333333333|0.039923954372623575|0.03326996197718631|0.125|0.025|2|1|2|1
442|train|0.0|0.08172635445362716|0.009271382540756996|1|0.09168524403547881|20.0|0.006180921693837999|0.009271382540756998|9.5|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1|1|0|0
443|train|0.0|0.10259621003422655|0.00948486832294548|1|0.1154010340084428|25.0|0.005058596438904257|0.0075878946583563854|7.775|0|0.06097560975609756|0.2358490566037736|0.08333333333333333|0.005912547528517111|0.009854245880861852|0.0|0.0125|1|1|1|1
444|train|1.0|0.2319893146339427|0.017762017078081827|0|0.1296305079922212|28.0|0.016916206741030313|0.012687155055772734|13.0|0|0.0|0.0|0.0|0.0|0.0|0.125|0.0|2|1|0|0
446|train|1.0|0.04833458552466817|0.015977676072337865|1|0.015794716121994023|4.0|0.15977676072337865|0.07988838036168931|81.8583|1|0.01951219512195122|0.0|0.0|0.1244993155893536|0.0|0.25|0.0|3|1|2|0
447|train|1.0|0.10677018115034642|0.012369976179378414|0|0.05848313807332922|13.0|0.025374310111545468|0.0190307325836591|19.5|0|0.03170731707317073|0.0|0.0|0.014828897338403042|0.0|0.125|0.0|2|1|1|0
448|train|1.0|0.423991985975457|0.04404882641863864|1|0.158089455959778|34.0|0.05182214872781017|0.025911074363905082|26.55|0|0.0|0.0|0.0|0.0|0.0|0.25|0.0|3|1|0|0
449|train|1.0|0.019116787711829033|0.004698712273280538|0|0.04425366408955082|5.0|0.012529899395414771|0.03758969818624431|19.2583|0|0.036585365853658534|0.09433962264150944|0.3333333333333333|0.04393528517110266|0.0488169835234474|0.125|0.075|1|2|3|2
450|train|1.0|0.6493864262459303|0.07739164584021367|1|0.2434662998624484|52.0|0.05953203526170283|0.02976601763085141|30.5|1|0.0|0.0|0.0|0.0|0.0|0.25|0.0|3|1|0|0
451|train|0.0|0.29877285249186075|0.048747953464296|1|0.16757577194896361|36.0|0.03610959515873778|0.027082196369053336|27.75|0|0.2634146341463415|0.33962264150943394|0.08333333333333333|0.06330798479087453|0.03517110266159696|0.125|0.0375|2|1|3|1
453|train|0.0|0.3739043325820185|0.04062329455358|1|0.2814115638191908|30.0|0.05416439273810667|0.05416439273810667|27.75|0|0.0|0.0|0.0|0.0|0.0|0.625|0.0|3|2|0|0
454|train|1.0|0.6118206862008515|0.2130517741327256|1|0.4616515676137172|49.0|0.17391981561855155|0.17391981561855152|89.1042|0|0.11951219512195121|0.46226415094339623|0.16666666666666666|0.06775984790874526|0.11293307984790875|0.625|0.0125|3|2|1|1
456|train|1.0|0.11929209449870605|0.011173392029968232|1|0.2719252478300052|29.0|0.005137191737916429|0.015411575213749284|7.8958|0|0.0|0.0|0.0|0.0|0.0|0.125|0.0|1|2|0|0
457|train|0.0|0.8121712997746056|0.08421099168269151|1|0.3051273537921548|65.0|0.05182214872781017|0.025911074363905082|26.55|0|0.0|0.0|0.0|0.0|0.0|0.25|0.0|3|1|0|0
459|train|1.0|0.4156440437432173|0.02561829386261802|0|0.2339799838732628|50.0|0.013663090060062945|0.010247317545047208|10.5|0|0.0|0.0|0.0|0.0|0.0|0.125|0.0|2|1|0|0
461|train|1.0|0.5992987728524919|0.0621865784733722|1|0.2244936678840772|48.0|0.05182214872781017|0.025911074363905082|26.55|0|0.0|0.0|0.0|0.0|0.0|0.25|0.0|3|1|0|0
462|train|0.0|0.14016195007930543|0.013355670533711528|1|0.158089455959778|34.0|0.005237517856357463|0.007856276784536194|8.05|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1|1|0|0
463|train|0.0|0.5867768595041323|0.08829771951315676|1|0.21975050988948439|47.0|0.07514699533034619|0.037573497665173095|38.5|0|0.0|0.0|0.0|0.0|0.0|0.25|0.0|3|1|0|0
464|train|0.0|0.3989481592787378|0.03044917213385456|1|0.2244936678840772|48.0|0.016916206741030313|0.012687155055772734|13.0|0|0.0|0.0|0.0|0.0|0.0|0.125|0.0|2|1|0|0
466|train|0.0|0.15685783454378494|0.013072649382467365|1|0.1770620879381492|38.0|0.0045868945201639885|0.006880341780245982|7.05|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1|1|0|0
468|train|0.0|0.6994740796393689|0.07255100821893422|1|0.26243893184081957|56.0|0.05182214872781017|0.025911074363905082|26.55|0|0.0|0.0|0.0|0.0|0.0|0.25|0.0|3|1|0|0
470|train|1.0|0.0013774104683195593|0.0007048068409920808|0|0.0039368211355120235|0.75|0.012529899395414771|0.03758969818624431|19.2583|0|0.00548780487804878|0.014150943396226415|0.3333333333333333|0.04393528517110266|0.0488169835234474|0.125|0.075|1|2|3|2
472|train|0.0|0.15685783454378494|0.016062670251861498|1|0.1770620879381492|38.0|0.005636024649775965|0.008454036974663947|8.6625|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1|1|0|0
473|train|1.0|0.27372902579514147|0.044685624008938|0|0.1533462979651852|33.0|0.03610959515873778|0.027082196369053336|27.75|0|0.24146341463414633|0.3113207547169811|0.08333333333333333|0.06330798479087453|0.03517110266159696|0.125|0.0375|2|1|3|1
474|train|1.0|0.19024960347274394|0.015478773218469688|0|0.2150073518948916|23.0|0.01794640373155906|0.026919605597338588|13.7917|0|0.0|0.0|0.0|0.0|0.0|0.375|0.0|2|2|0|0
475|train|0.0|0.09007429668586692|0.010560836665175438|0|0.1011715600246644|22.0|0.0064005070698032965|0.009600760604704944|9.8375|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1|1|0|0
477|train|0.0|0.28207696802738125|0.0348408796531605|1|0.158089455959778|34.0|0.02732618012012589|0.020494635090094415|21.0|0|0.08292682926829269|0.32075471698113206|0.08333333333333333|0.01596958174904943|0.026615969581749048|0.125|0.0125|2|1|1|1
478|train|0.0|0.11929209449870605|0.009970552137180545|1|0.134373665986814|29.0|0.004584161902151976|0.006876242853227963|7.0458|0|0.07073170731707316|0.27358490566037735|0.08333333333333333|0.005358022813688213|0.008930038022813688|0.0|0.0125|1|1|1|1
479|train|0.0|0.09007429668586692|0.008073793178292396|1|0.1011715600246644|22.0|0.004893207986843876|0.007339811980265814|7.5208|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1|1|0|0
480|train|1.0|0.0065948743634694044|0.0011991801365215957|0|0.006308400132808424|2.0|0.007994534243477305|0.011991801365215958|12.2875|0|0.004878048780487805|0.0|0.0|0.009344106463878326|0.0|0.0|0.0|1|1|1|0
481|train|0.0|0.03581267217630854|0.020597108265544884|1|0.03951050609495802|9.0|0.030514234467473908|0.04577135170121086|46.9|1|0.15365853658536585|0.42452830188679247|0.4166666666666667|0.2496577946768061|0.29721166032953106|0.0|0.4375|1|1|7|5
483|train|0.0|0.20694548793722345|0.019640691961340485|1|0.2339799838732628|50.0|0.005237517856357463|0.007856276784536194|8.05|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1|1|0|0
484|train|1.0|0.26120711244678185|0.029473847088942032|0|0.2956410378029692|63.0|0.006237851235754928|0.009356776853632391|9.5875|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1|1|0|0
485|train|1.0|0.31129476584022037|0.11110922430343614|1|0.2339799838732628|25.0|0.17777475888549785|0.17777475888549785|91.0792|0|0.06097560975609756|0.2358490566037736|0.16666666666666666|0.06926174904942965|0.11543624841571609|0.625|0.0125|3|2|1|1
487|train|1.0|0.4365138993238166|0.15370976317570811|0|0.1628326139543708|35.0|0.17566830077223786|0.08783415038611893|90.0|0|0.08536585365853659|0.330188679245283|0.08333333333333333|0.06844106463878327|0.11406844106463879|0.25|0.0125|3|1|1|1
488|train|0.0|0.7245179063360881|0.0840572819195158|1|0.5470284115163876|58.0|0.05797053925483849|0.057970539254838485|29.7|0|0.0|0.0|0.0|0.0|0.0|0.625|0.0|3|2|0|0
489|train|0.0|0.12346606561482593|0.01178441517680429|1|0.13911682398140682|30.0|0.005237517856357463|0.007856276784536194|8.05|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1|1|0|0
490|train|1.0|0.03581267217630854|0.006982814955696454|1|0.03951050609495802|9.0|0.01034491104547623|0.015517366568214343|15.9|1|0.04390243902439024|0.08490566037735849|0.08333333333333333|0.02418250950570342|0.02015209125475285|0.0|0.025|1|1|2|1
492|train|0.0|0.08590032556974704|0.007429305220159225|1|0.09642840203007161|21.0|0.004717019187402683|0.0070755287811040245|7.25|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1|1|0|0
493|train|0.0|0.6869521662910093|0.08185654848484138|1|0.25769577384622677|55.0|0.05953203526170283|0.02976601763085141|30.5|0|0.0|0.0|0.0|0.0|0.0|0.25|0.0|3|1|0|0
494|train|0.0|0.8873027798647634|0.17151072981981114|1|0.6703505193758005|71.0|0.09662576327876686|0.09662576327876685|49.5042|0|0.0|0.0|0.0|0.0|0.0|0.625|0.0|3|2|0|0
495|train|0.0|0.08590032556974704|0.008249090623763002|1|0.09642840203007161|21.0|0.005237517856357463|0.007856276784536194|8.05|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1|1|0|0
497|train|1.0|0.6744302529426497|0.2062346729407576|0|0.5090831475596451|54.0|0.1527664244005612|0.1527664244005612|78.2667|0|0.13170731707317074|0.5094339622641509|0.16666666666666666|0.059518403041825096|0.09919733840304183|0.625|0.0125|3|2|1|1
499|train|0.0|0.31129476584022037|0.18487868737522672|0|0.1154010340084428|25.0|0.29580589980036276|0.14790294990018138|151.55|0|0.18292682926829268|0.2358490566037736|0.08333333333333333|0.34574144486692016|0.19207858048162232|0.25|0.0375|3|1|3|1
500|train|0.0|0.09842223891810667|0.009129832927734744|1|0.11065787601385|24.0|0.005072129404297081|0.007608194106445621|7.7958|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1|1|0|0
501|train|0.0|0.06920444110526754|0.007185931428464354|1|0.07745577005170041|17.0|0.005636024649775965|0.008454036974663947|8.6625|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1|1|0|0
502|train|0.0|0.08590032556974704|0.007941671097411585|0|0.2956410378029692|21.0|0.00504233085549942|0.02269048884974739|7.75|0|0.0|0.0|0.0|0.0|0.0|0.25|0.0|1|3|0|0
504|train|0.0|0.15268386342766507|0.017310037179219924|0|0.1723189299435564|37.0|0.006237851235754928|0.009356776853632391|9.5875|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1|1|0|0
505|train|1.0|0.1985975457049837|0.06753470229688255|0|0.07271261205710762|16.0|0.16883675574220638|0.08441837787110319|86.5|0|0.0|0.0|0.0|0.0|0.0|0.25|0.0|3|1|0|0
506|train|0.0|0.22364137240170295|0.0956513897704835|1|0.16757577194896361|18.0|0.21255864393440785|0.2125586439344078|108.9|0|0.04390243902439024|0.16981132075471697|0.16666666666666666|0.08281368821292776|0.13802281368821293|0.625|0.0125|3|2|1|1
507|train|1.0|0.27372902579514147|0.04186761168405002|0|0.1533462979651852|33.0|0.033832413482060626|0.025374310111545468|26.0|0|0.16097560975609757|0.0|0.0|0.03954372623574144|0.0|0.125|0.0|2|1|2|0
509|train|0.0|0.11511812338258617|0.030776110360291774|1|0.1296305079922212|28.0|0.014655290647757991|0.021982935971636985|22.525|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1|1|0|0
510|train|1.0|0.10677018115034642|0.07167709745999253|1|0.12014419200303561|26.0|0.036757485876919245|0.055136228815378864|56.4958|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1|1|0|0
511|train|1.0|0.11929209449870605|0.010967069610711238|1|0.4094768296731964|29.0|0.00504233085549942|0.02269048884974739|7.75|0|0.0|0.0|0.0|0.0|0.0|0.25|0.0|1|3|0|0
513|train|1.0|0.4490358126721763|0.046178804565502024|1|0.16757577194896361|36.0|0.05130978285055782|0.025654891425278905|26.2875|0|0.0|0.0|0.0|0.0|0.0|0.25|0.0|3|1|0|0
514|train|1.0|0.6744302529426497|0.1565204559880639|0|0.5090831475596451|54.0|0.11594107850967698|0.11594107850967697|59.4|0|0.13170731707317074|0.5094339622641509|0.16666666666666666|0.045171102661596955|0.0752851711026616|0.625|0.0125|3|2|1|1
515|train|0.0|0.09842223891810667|0.00877849632619027|1|0.11065787601385|24.0|0.004876942403439039|0.007315413605158558|7.4958|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1|1|0|0
